label_policy,n_offset_hours,model,best_epoch,best_val_macro_auroc,train_examples,val_examples,test_examples,train_patients,val_patients,test_patients,split,macro_auroc,macro_auprc,micro_auroc,micro_auprc,pneumonia_auroc,pneumonia_auprc,pneumonia_prevalence,consolidation_auroc,consolidation_auprc,consolidation_prevalence,lung_opacity_auroc,lung_opacity_auprc,lung_opacity_prevalence,pneumothorax_auroc,pneumothorax_auprc,pneumothorax_prevalence,pleural_effusion_auroc,pleural_effusion_auprc,pleural_effusion_prevalence,pulmonary_edema_auroc,pulmonary_edema_auprc,pulmonary_edema_prevalence
all_nonpositive_negative,4,single_mlp,7,0.5936446144013257,16012,3526,3380,8656,1896,1816,test,0.6054239579294195,0.2172487171887715,0.6331921118617313,0.23587956283378,0.5674965280730098,0.1042227527314373,0.0843195266272189,0.6108452532871138,0.0845312211875516,0.0585798816568047,0.6038709875060547,0.341628824761552,0.2701183431952663,0.5533967670698888,0.05789527980603,0.0408284023668639,0.6524642073694139,0.4293888147657725,0.2914201183431952,0.644470004271036,0.2858254098802854,0.1970414201183432
all_nonpositive_negative,4,sequence_attention,10,0.6236831076150972,13752,3021,2921,8656,1896,1816,val,0.6236831076150972,0.2161082191786982,0.6661014170162128,0.2360695286226265,0.5809954237123105,0.0905731969009255,0.0728235683548493,0.6013941963011687,0.0874097843992849,0.067527308838133,0.6069139645482058,0.3348750673068689,0.2552135054617676,0.598488814093313,0.0587250921166472,0.0470043032108573,0.6878092755342564,0.4215496993671598,0.2687851704733532,0.6664969715013289,0.3035164749813029,0.1863621317444554
all_nonpositive_negative,4,sequence_attention,10,0.6236831076150972,13752,3021,2921,8656,1896,1816,test,0.6155453430363275,0.2200965280285015,0.6666764025990837,0.2446211920781008,0.5521462614020136,0.0998316417049553,0.0807942485450188,0.6004595542817611,0.0820446013696443,0.0605956864087641,0.6182499565684042,0.345996458080357,0.2697706264977747,0.5743731720475906,0.0573742943588882,0.0431359123587812,0.6757844925400648,0.4403861776823002,0.2872304005477576,0.6722586213781304,0.2949459949748646,0.1879493324204039
all_nonpositive_negative,4,latest_mlp,12,0.6047517919778146,13752,3021,2921,8656,1896,1816,val,0.6047517919778146,0.2092068783209707,0.647584174330274,0.2272540284527694,0.5547612865535037,0.0856215750866924,0.0728235683548493,0.5712576652954402,0.0933830606245663,0.067527308838133,0.6023994811932556,0.3302573265861749,0.2552135054617676,0.5672047219055912,0.0521719090159611,0.0470043032108573,0.6757727567697752,0.411476134946528,0.2687851704733532,0.6571148401493222,0.2823312636659012,0.1863621317444554
all_nonpositive_negative,4,latest_mlp,12,0.6047517919778146,13752,3021,2921,8656,1896,1816,test,0.6046507432364607,0.2155942447772235,0.6503661294993405,0.2374343554981188,0.5520144872644637,0.1010023641749055,0.0807942485450188,0.591957182388694,0.082193489757162,0.0605956864087641,0.6143274290161137,0.3411873114623497,0.2697706264977747,0.5527515120538377,0.0583051701790725,0.0431359123587812,0.665084342894828,0.4317493629714868,0.2872304005477576,0.6517695058008275,0.2791277701183646,0.1879493324204039
all_nonpositive_negative,6,single_mlp,7,0.577236765645064,13728,2983,2906,7137,1541,1516,val,0.577236765645064,0.2216664802899397,0.6012077493491857,0.2348272233404792,0.5243173910479448,0.0898377463586981,0.0831377807576265,0.5550153435748197,0.0965009116080281,0.0784445189406637,0.5617673500616361,0.344872306870274,0.2872946697955079,0.581089539945876,0.0615873420100372,0.050284948038887,0.6252646202013291,0.4303307716734694,0.317800871605766,0.6159663490387784,0.3068698032191313,0.2192423734495474
all_nonpositive_negative,6,single_mlp,7,0.577236765645064,13728,2983,2906,7137,1541,1516,test,0.579529479174615,0.2230082311437135,0.6077324949347385,0.2411763141220521,0.557605421686747,0.0994604367287077,0.0860289057123193,0.579987197831162,0.0894047066651518,0.0674466620784583,0.5629567787949429,0.3353253400851848,0.2955953200275292,0.5238439306358381,0.0531682611657841,0.0474879559532002,0.6253003776175764,0.454113404972714,0.3341362697866483,0.627483168481423,0.3065772372447391,0.2188575361321404
all_nonpositive_negative,6,sequence_attention,8,0.585178381119012,11662,2537,2481,7137,1541,1516,val,0.585178381119012,0.2228884716824104,0.6146423144704068,0.2257559827648765,0.5349853758232386,0.0997125146494117,0.0843515963736697,0.5536600882943374,0.0918863123799063,0.0784391013007489,0.5654905467748498,0.3364620934215414,0.2818289318092234,0.5732185731435431,0.0644247795344613,0.0536066219944816,0.640833545108005,0.4262473285830313,0.3102089081592432,0.6428821575700977,0.3185978015261101,0.2085139929050059
all_nonpositive_negative,6,sequence_attention,8,0.585178381119012,11662,2537,2481,7137,1541,1516,test,0.5899507466195194,0.2280079197016543,0.6187168872139226,0.2343920870189091,0.5781030619865573,0.1073890646952259,0.083031035872632,0.5888941204756515,0.0955946240253814,0.0697299476017734,0.5641569079357169,0.3396483021014797,0.2966545747682386,0.5344274596260093,0.0577248335829912,0.0515920999596936,0.6333063161823017,0.4610060200829996,0.3353486497380089,0.6408166135108796,0.3066846737218478,0.2108020959290608
all_nonpositive_negative,6,latest_mlp,5,0.5746300273173753,11662,2537,2481,7137,1541,1516,val,0.5746300273173753,0.2200522477281266,0.5953060059430298,0.2359885124638121,0.5193031086936406,0.0937558992950351,0.0843515963736697,0.5536278483950978,0.0950135190187105,0.0784391013007489,0.5609861598335804,0.3345418904237868,0.2818289318092234,0.5565083176127594,0.0653402833950477,0.0536066219944816,0.6284389181339626,0.4290430868627475,0.3102089081592432,0.6289158112352105,0.3026188073734318,0.2085139929050059
all_nonpositive_negative,6,latest_mlp,5,0.5746300273173753,11662,2537,2481,7137,1541,1516,test,0.5807565441034023,0.2278354190123505,0.6004231614212454,0.2470075582758696,0.5572548810412887,0.1004562141581425,0.083031035872632,0.5755815409583154,0.0867845186976057,0.0697299476017734,0.5590051544786346,0.3516839970636564,0.2966545747682386,0.5323672572248194,0.0615008126943228,0.0515920999596936,0.6248305354060735,0.4662697026910856,0.3353486497380089,0.6354998955112819,0.3003172687692901,0.2108020959290608
all_nonpositive_negative,8,single_mlp,6,0.5780452356855096,13106,2843,2800,6710,1456,1453,val,0.5780452356855096,0.2291949143143193,0.5949738846107636,0.2397158501418345,0.5504328901551123,0.102056984702371,0.0854730918044319,0.5546651387827859,0.0917796183634441,0.0791417516707703,0.5561671043496634,0.3270941077360483,0.2877242349630672,0.5576338445333235,0.0629571905260308,0.0499472388322194,0.6243698390191008,0.4496268218281983,0.3341540626099191,0.6250025972730711,0.3416547627298237,0.2328526204713331
all_nonpositive_negative,8,single_mlp,6,0.5780452356855096,13106,2843,2800,6710,1456,1453,test,0.5689119758555671,0.2220818659136924,0.5906697056297093,0.2361383939034677,0.541831401086133,0.095339900516596,0.0878571428571428,0.5905876751622308,0.0914986760117274,0.07,0.5469736448366214,0.338598955179838,0.2992857142857142,0.5041429296944002,0.0527895697945417,0.0485714285714285,0.6208311298239905,0.4561594799078631,0.3442857142857143,0.6091050745300267,0.2981046140715884,0.2239285714285714
all_nonpositive_negative,8,sequence_attention,6,0.587994819793895,11084,2405,2390,6710,1456,1453,val,0.587994819793895,0.228567457102195,0.6061552679277458,0.2398600001889752,0.554193218024579,0.1011278296110885,0.0864864864864864,0.5668634206958879,0.096130022700518,0.0798336798336798,0.5623187913766763,0.3332169186918045,0.2848232848232848,0.5693660185967878,0.0730136953187645,0.054054054054054,0.6330240933988287,0.4454263690816111,0.3239085239085239,0.6422033766706102,0.3224899072093831,0.2158004158004158
all_nonpositive_negative,8,sequence_attention,6,0.587994819793895,11084,2405,2390,6710,1456,1453,test,0.5737162653388316,0.2283935852610486,0.5991399350516471,0.2474949885413347,0.5373528230981355,0.0969091455537884,0.0874476987447698,0.6131634956465656,0.0973498928052045,0.0732217573221757,0.5444858666493543,0.3371960071571253,0.300836820083682,0.4956215996410342,0.0547270964242731,0.0527196652719665,0.6285946435104068,0.468487711935433,0.3493723849372385,0.6230791634874925,0.3156916576904675,0.2184100418410041
all_nonpositive_negative,8,latest_mlp,9,0.5744313923822293,11084,2405,2390,6710,1456,1453,val,0.5744313923822293,0.225628097756154,0.6023040514907778,0.2395020413562399,0.5333573316760618,0.1001287544422133,0.0864864864864864,0.549871027263142,0.0962252707273383,0.0798336798336798,0.5586657613308437,0.3286516208986364,0.2848232848232848,0.5423448858833474,0.0635833116798008,0.054054054054054,0.6310247312999446,0.4378004135709237,0.3239085239085239,0.6313246168400363,0.3273792152180115,0.2158004158004158
all_nonpositive_negative,8,latest_mlp,9,0.5744313923822293,11084,2405,2390,6710,1456,1453,test,0.5692250704930574,0.2281086946888752,0.5963534192371825,0.2460100132732829,0.5464713741337213,0.0982862315479037,0.0874476987447698,0.5918787487907127,0.0996008727751944,0.0732217573221757,0.5354617632542038,0.3330635004778323,0.300836820083682,0.5000841325929665,0.0581535830157717,0.0527196652719665,0.6268144097656776,0.473201932770882,0.3493723849372385,0.6146399944210622,0.3063460475456673,0.2184100418410041
all_nonpositive_negative,10,single_mlp,9,0.5807139713783461,12940,2821,2814,6556,1447,1441,val,0.5807139713783461,0.2316543047175453,0.6097402439787901,0.2530521684556347,0.5603284119785132,0.1047147263477132,0.0854306983339241,0.5719289515961945,0.101544989236645,0.0804679191775966,0.5452694065044131,0.3115801100720297,0.2889046437433534,0.5630067345477918,0.0836688363121218,0.0545905707196029,0.6278910011968715,0.466422283590179,0.3442041829138603,0.6158593224462924,0.3219948827465834,0.2272243885147111
all_nonpositive_negative,10,single_mlp,9,0.5807139713783461,12940,2821,2814,6556,1447,1441,test,0.5696612083939413,0.2250887974671013,0.6076038709308939,0.2473651146508507,0.5322525737860109,0.0939144924796832,0.0891968727789623,0.5692036374387822,0.0985904065700798,0.0717839374555792,0.5624732426502426,0.3429990440990148,0.2942430703624733,0.5344363660325968,0.0556431788730562,0.0483297796730632,0.6042218695633161,0.4543556663374345,0.3521677327647476,0.6153795608926995,0.3050299964433392,0.2224591329068941
all_nonpositive_negative,10,sequence_attention,6,0.595023121153326,10940,2400,2411,6556,1447,1441,val,0.595023121153326,0.2351821416235709,0.595171558479058,0.2293629862787979,0.5828434913050724,0.1114602026462386,0.0854166666666666,0.5747939985710884,0.0963034256963658,0.0791666666666666,0.5600125834202008,0.3354187870626774,0.2879166666666666,0.5790486595776076,0.0818132705879004,0.05875,0.63488702539017,0.4664945480023626,0.3375,0.6385529686558168,0.3196026157458804,0.21
all_nonpositive_negative,10,sequence_attention,6,0.595023121153326,10940,2400,2411,6556,1447,1441,test,0.5782223814037691,0.2308010509317679,0.5838362091146745,0.2279684899723896,0.5199904309081665,0.0948809981533635,0.0883450850269597,0.6018639494603633,0.1030713686701701,0.0742430526752385,0.5645145115523597,0.3472266163897703,0.2982165076731646,0.5524532178661555,0.0646985265204041,0.052675238490253,0.6083701931790437,0.4609022898253769,0.3575279966818747,0.6221419854565259,0.3140265060315226,0.2181667357942762
all_nonpositive_negative,10,latest_mlp,8,0.5805860788153155,10940,2400,2411,6556,1447,1441,val,0.5805860788153155,0.2318519376459684,0.6061562962075806,0.2490949021658678,0.554901938996611,0.0996164993227783,0.0854166666666666,0.5744915456060967,0.0994478604136213,0.0791666666666666,0.554488495824015,0.3325490059420091,0.2879166666666666,0.5506830047815043,0.0887916336117453,0.05875,0.6277141082382173,0.4572122780969936,0.3375,0.6212373794454491,0.3134943484886632,0.21
all_nonpositive_negative,10,latest_mlp,8,0.5805860788153155,10940,2400,2411,6556,1447,1441,test,0.5721056601670721,0.2302460140253317,0.6045503096632429,0.2544973807346971,0.5320884970117947,0.0967452408919108,0.0883450850269597,0.5898097254760617,0.1038699837561558,0.0742430526752385,0.5628614736122208,0.3488059066413851,0.2982165076731646,0.5242305252561469,0.0600327054203175,0.052675238490253,0.6060765945846358,0.4602423190478365,0.3575279966818747,0.6175671450615728,0.3117799283943846,0.2181667357942762
all_nonpositive_negative,12,single_mlp,3,0.5824719155982566,13086,2850,2877,6545,1426,1439,val,0.5824719155982566,0.2342982147995463,0.5946826650211184,0.2498441523758816,0.5688742606585249,0.1018048927396765,0.0845614035087719,0.589817663325268,0.104793577364705,0.0771929824561403,0.5607330906751151,0.3293080916795624,0.2845614035087719,0.5399298143070133,0.0717388997749997,0.0571929824561403,0.6152345303069843,0.4680243303179277,0.3610526315789473,0.6202421343166347,0.3301194969204067,0.2364912280701754
all_nonpositive_negative,12,single_mlp,3,0.5824719155982566,13086,2850,2877,6545,1426,1439,test,0.5796823387101885,0.2277622224746542,0.5933204974782553,0.2434485987440907,0.550380342278031,0.1007947299516329,0.0882864094542926,0.592230403572457,0.0935778221657105,0.0733402850191171,0.5649187267862135,0.3395811900772337,0.2895377128953771,0.5533353552320518,0.0666014723873994,0.0490093847758081,0.5958026669832226,0.455081453196677,0.3660062565172054,0.6214265374091545,0.3109366670692717,0.2273201251303441
all_nonpositive_negative,12,sequence_attention,5,0.5871745124140024,11147,2443,2486,6545,1426,1439,val,0.5871745124140024,0.2321824214817922,0.6013996907781283,0.241485903094049,0.5503162998107386,0.1000877407004222,0.0847318870241506,0.6072256866254788,0.1038031831126125,0.0753172329103561,0.5612525288382053,0.3328023197349606,0.2853049529267294,0.5525319437084143,0.0776830423135811,0.0605812525583299,0.6253193892368393,0.4704146123129235,0.3532541956610724,0.6264012262643381,0.3083036307162535,0.2165370446172738
all_nonpositive_negative,12,sequence_attention,5,0.5871745124140024,11147,2443,2486,6545,1426,1439,test,0.5831949639771378,0.2337598435550061,0.5973868727643826,0.2442548445500052,0.5362543080432989,0.098234745099267,0.0876910699919549,0.6079639094124399,0.1115319135382005,0.0756234915526951,0.5598614130434783,0.348413818288573,0.2960579243765084,0.5598726410093299,0.0654963332870142,0.0514883346741753,0.6062136964566077,0.4660045403954562,0.3708769106999195,0.6290038158976714,0.3128777107215254,0.2224456958970233
all_nonpositive_negative,12,latest_mlp,4,0.5815749944602653,11147,2443,2486,6545,1426,1439,val,0.5815749944602653,0.2351282088219425,0.588392729490328,0.2442708665270638,0.5471090110877775,0.0955760223698976,0.0847318870241506,0.5816600746771369,0.1000871783109417,0.0753172329103561,0.5589989662783226,0.329222631042753,0.2853049529267294,0.5621356650768415,0.1042350948726197,0.0605812525583299,0.6150714317145078,0.4641610091031612,0.3532541956610724,0.624474817927005,0.3174873172322816,0.2165370446172738
all_nonpositive_negative,12,latest_mlp,4,0.5815749944602653,11147,2443,2486,6545,1426,1439,test,0.5699408795251779,0.2281531919921317,0.5815188212776675,0.2376419648652332,0.497756985906833,0.0873128164758979,0.0876910699919549,0.6008300464788994,0.1002528885984247,0.0756234915526951,0.5562309782608695,0.3451740252088777,0.2960579243765084,0.5400282946352841,0.0665630883245123,0.0514883346741753,0.6007397323731907,0.4604737728546055,0.3708769106999195,0.624059239495991,0.3091425604904718,0.2224456958970233
