n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
12,single_mlp,val,pneumonia,2644,241,2403,0.09114977307110439,0.5833769337429182,0.11928079503729737,0.5027126669883728,0.19502353732347008,0.6016597510373444,0.5418227215980025
12,single_mlp,val,consolidation,2791,220,2571,0.07882479398065209,0.591618931438068,0.10313560004808442,0.49405375123023987,0.18217821782178217,0.6272727272727273,0.5499805523142746
12,single_mlp,val,lung_opacity,2805,811,1994,0.289126559714795,0.5604980786997243,0.33802143164400017,0.4259950816631317,0.4534034472684779,0.9568434032059187,0.07923771313941826
12,single_mlp,val,pneumothorax,2821,163,2658,0.05778092874867068,0.5573312652624096,0.07731182472780715,0.5679829120635986,0.14619883040935672,0.3067484662576687,0.8227990970654627
12,single_mlp,val,pleural_effusion,2771,1029,1742,0.3713460844460484,0.6204816353308586,0.4799689244112759,0.41958314180374146,0.5578747628083491,0.8571428571428571,0.2818599311136625
12,single_mlp,val,pulmonary_edema,2637,674,1963,0.25559347743648086,0.6392893908221988,0.3662027464954496,0.47793227434158325,0.4606741573033708,0.6691394658753709,0.5756495160468671
12,single_mlp,test,pneumonia,2646,254,2392,0.09599395313681028,0.5444065520238064,0.11061052103684962,0.5027126669883728,0.18523153942428036,0.5826771653543307,0.5
12,single_mlp,test,consolidation,2809,211,2598,0.07511569953720185,0.5821156631605062,0.09459700846037533,0.49405375123023987,0.16236626809314034,0.6113744075829384,0.5192455735180909
12,single_mlp,test,lung_opacity,2827,833,1994,0.29465864874425185,0.5524791661900468,0.33433678961801894,0.4259950816631317,0.45650301464254955,0.9543817527010804,0.06970912738214644
12,single_mlp,test,pneumothorax,2861,141,2720,0.04928346731911919,0.5636902899457655,0.07110652506304359,0.5679829120635986,0.106544901065449,0.24822695035460993,0.8231617647058823
12,single_mlp,test,pleural_effusion,2761,1053,1708,0.38138355668236146,0.5946300966792769,0.4697996681753386,0.41958314180374146,0.5607940446650124,0.8584995251661919,0.2581967213114754
12,single_mlp,test,pulmonary_edema,2645,654,1991,0.24725897920604914,0.6154234575467279,0.32812966501039725,0.47793227434158325,0.4215686274509804,0.6574923547400612,0.5198392767453541
