n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
2,single_mlp,val,pneumonia,792,326,466,0.4116161616161616,0.5810349140314385,0.4738415310874845,0.3278384506702423,0.5960264900662252,0.9662576687116564,0.1072961373390558
2,single_mlp,val,consolidation,469,271,198,0.5778251599147122,0.7014611055201461,0.7489997804774806,0.4048003554344177,0.7596153846153846,0.8745387453874539,0.41414141414141414
2,single_mlp,val,lung_opacity,1243,1199,44,0.9646017699115044,0.5150693759951475,0.9691727682512133,0.2703970968723297,0.9819819819819819,1.0,0.0
2,single_mlp,val,pneumothorax,1193,174,1019,0.14585079631181894,0.5558300339526017,0.19888330877433616,0.3811585009098053,0.2778993435448578,0.7298850574712644,0.39842983316977426
2,single_mlp,val,pleural_effusion,1778,1128,650,0.6344206974128234,0.6600013638843427,0.7641598742464794,0.2763037383556366,0.7825459790840246,0.9618794326241135,0.13846153846153847
2,single_mlp,val,pulmonary_edema,1408,828,580,0.5880681818181818,0.6114307429618524,0.6635238527144814,0.2899305522441864,0.7484834344377042,0.9685990338164251,0.11551724137931034
2,single_mlp,test,pneumonia,840,351,489,0.41785714285714287,0.609817698774754,0.5140955103048703,0.3278384506702423,0.5864527629233511,0.9373219373219374,0.09611451942740286
2,single_mlp,test,consolidation,401,219,182,0.5461346633416458,0.6774047869938281,0.7236301607523398,0.4048003554344177,0.6904761904761905,0.7945205479452054,0.3901098901098901
2,single_mlp,test,lung_opacity,1253,1196,57,0.9545091779728652,0.5913791585988383,0.9668247338811746,0.2703970968723297,0.976706170821414,0.9991638795986622,0.017543859649122806
2,single_mlp,test,pneumothorax,1167,165,1002,0.14138817480719795,0.5675376519687897,0.1749919638228238,0.3811585009098053,0.2555685814771395,0.6606060606060606,0.4221556886227545
2,single_mlp,test,pleural_effusion,1791,1174,617,0.655499720826354,0.6447412743422452,0.7648511005385663,0.2763037383556366,0.7877291960507757,0.9514480408858603,0.1166936790923825
2,single_mlp,test,pulmonary_edema,1341,775,566,0.5779269202087994,0.6213233785478172,0.6738400074803762,0.2899305522441864,0.7278135845314824,0.9470967741935484,0.10247349823321555
