n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
6,sequence_attention,val,pneumonia,465,214,251,0.46021505376344085,0.5631306549502924,0.5254562011182264,0.07456977665424347,0.6309523809523809,0.9906542056074766,0.0199203187250996
6,sequence_attention,val,consolidation,268,199,69,0.7425373134328358,0.7014055786177263,0.8679885040905104,0.13478027284145355,0.8615384615384616,0.9849246231155779,0.13043478260869565
6,sequence_attention,val,lung_opacity,751,715,36,0.952063914780293,0.505982905982906,0.9577699065394458,0.1809096783399582,0.975443383356071,1.0,0.0
6,sequence_attention,val,pneumothorax,862,136,726,0.15777262180974477,0.564312915248744,0.19296368644251782,0.0039279283955693245,0.28868360277136257,0.9191176470588235,0.16666666666666666
6,sequence_attention,val,pleural_effusion,1221,787,434,0.6445536445536445,0.6281905269383239,0.7511517742430593,0.10530092567205429,0.7846309403437816,0.9860228716645489,0.04377880184331797
6,sequence_attention,val,pulmonary_edema,924,529,395,0.5725108225108225,0.6464310497475534,0.693000503722724,0.07811152935028076,0.7292971468336813,0.9905482041587902,0.027848101265822784
6,sequence_attention,test,pneumonia,473,206,267,0.4355179704016913,0.5911239591287589,0.5237372317450448,0.07456977665424347,0.6110283159463488,0.9951456310679612,0.026217228464419477
6,sequence_attention,test,consolidation,239,173,66,0.7238493723849372,0.5922228060956386,0.7851807638658574,0.13478027284145355,0.8382352941176471,0.9884393063583815,0.030303030303030304
6,sequence_attention,test,lung_opacity,774,736,38,0.9509043927648578,0.5991847826086958,0.9670290569089453,0.1809096783399582,0.974155069582505,0.998641304347826,0.0
6,sequence_attention,test,pneumothorax,833,128,705,0.15366146458583432,0.5103723404255318,0.16025932074749658,0.0039279283955693245,0.26480836236933797,0.890625,0.12198581560283688
6,sequence_attention,test,pleural_effusion,1235,832,403,0.6736842105263158,0.6317969793853788,0.7721733007711538,0.10530092567205429,0.8037475345167653,0.9795673076923077,0.05459057071960298
6,sequence_attention,test,pulmonary_edema,894,523,371,0.5850111856823266,0.6371931578648993,0.704586395333161,0.07811152935028076,0.7426942266571632,0.9961759082217974,0.03234501347708895
