n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
6,single_mlp,val,pneumonia,541,248,293,0.4584103512014787,0.5621146647583397,0.5236208246681181,0.17528244853019714,0.6286438529784537,1.0,0.0
6,single_mlp,val,consolidation,313,234,79,0.7476038338658147,0.6648274369793358,0.8440922167442226,0.27357035875320435,0.8645640074211502,0.9957264957264957,0.08860759493670886
6,single_mlp,val,lung_opacity,895,857,38,0.9575418994413408,0.5531535957747343,0.9670884436170487,0.28648191690444946,0.978310502283105,1.0,0.0
6,single_mlp,val,pneumothorax,1007,150,857,0.14895729890764647,0.5657215091404123,0.1730568559846291,0.37857839465141296,0.2818181818181818,0.8266666666666667,0.2928821470245041
6,single_mlp,val,pleural_effusion,1456,948,508,0.6510989010989011,0.6465860576763348,0.7654248169642462,0.23979921638965607,0.7914032869785083,0.990506329113924,0.04330708661417323
6,single_mlp,val,pulmonary_edema,1120,654,466,0.5839285714285715,0.6029271830006169,0.6793103341305746,0.21074917912483215,0.7388101983002833,0.9969418960244648,0.015021459227467811
6,single_mlp,test,pneumonia,561,250,311,0.44563279857397503,0.6018585209003215,0.5356566639637725,0.17528244853019714,0.6172839506172839,1.0,0.003215434083601286
6,single_mlp,test,consolidation,274,196,78,0.7153284671532847,0.5834314495028781,0.7881705217523053,0.27357035875320435,0.8333333333333334,0.9948979591836735,0.01282051282051282
6,single_mlp,test,lung_opacity,904,859,45,0.9502212389380531,0.5877376794722546,0.9632904460501671,0.28648191690444946,0.975,0.9988358556461001,0.044444444444444446
6,single_mlp,test,pneumothorax,977,138,839,0.14124872057318322,0.5268910538771139,0.16791992328410982,0.37857839465141296,0.23850931677018633,0.6956521739130435,0.31942789034564956
6,single_mlp,test,pleural_effusion,1449,971,478,0.6701173222912353,0.6433269846468076,0.7793395323229353,0.23979921638965607,0.802681189777964,0.9866117404737385,0.04184100418410042
6,single_mlp,test,pulmonary_edema,1076,636,440,0.5910780669144982,0.6402086906803888,0.7121584059791162,0.21074917912483215,0.7406969875959835,0.9858490566037735,0.022727272727272728
