n_offset_hours,model,best_epoch,best_val_macro_auroc,train_examples,val_examples,test_examples,train_patients,val_patients,test_patients,split,macro_auroc,macro_auprc,micro_auroc,micro_auprc,pneumonia_auroc,pneumonia_auprc,pneumonia_prevalence,consolidation_auroc,consolidation_auprc,consolidation_prevalence,lung_opacity_auroc,lung_opacity_auprc,lung_opacity_prevalence,pneumothorax_auroc,pneumothorax_auprc,pneumothorax_prevalence,pleural_effusion_auroc,pleural_effusion_auprc,pleural_effusion_prevalence,pulmonary_edema_auroc,pulmonary_edema_auprc,pulmonary_edema_prevalence
2,latest_mlp,8,0.6645714903561326,22445,4851,4877,14217,3056,3039,val,0.6645714903561326,0.1899980389111269,0.6905103693339169,0.21599241660624943,0.6200424528226661,0.07879772297448062,0.0564831993403422,0.6585805147130995,0.07493426611662632,0.045351473922902494,0.629864780264071,0.28898689350204426,0.2088229231086374,0.6378136861363698,0.05101174313945899,0.032158317872603585,0.7303173698193242,0.3840278720734702,0.1976911976911977,0.710810138381265,0.2622297356606811,0.14120799835085548
2,latest_mlp,8,0.6645714903561326,22445,4851,4877,14217,3056,3039,test,0.6576375319184881,0.1880877263255074,0.6853338441750915,0.21034034273236618,0.5984587268845222,0.08217261063517123,0.06192331351240517,0.6434691041265769,0.06686221898670153,0.04100881689563256,0.6429986102667413,0.30518022578067705,0.21591142095550545,0.6306360623369296,0.05172538765385318,0.030756612671724422,0.7186834627683172,0.38369328860214613,0.20729956940742258,0.7115792251278411,0.23889262629449542,0.13327865491080582
4,single_mlp,7,0.5936446144013257,16012,3526,3380,8656,1896,1816,val,0.5936446144013257,0.20700459391241158,0.6230141752205359,0.22332969805886732,0.5239620990008824,0.0807350397561647,0.07317073170731707,0.5613275746901211,0.0866120639149614,0.07005104934770277,0.5954223437109347,0.3343415819090669,0.26063528077141235,0.5894329322638147,0.057616180282458726,0.04537719795802609,0.6568417573425827,0.403887699491001,0.27538287010777085,0.6348809793996182,0.2788349981208168,0.19795802609188884
4,single_mlp,7,0.5936446144013257,16012,3526,3380,8656,1896,1816,test,0.6054239579294195,0.2172487171887715,0.6331921118617313,0.23587956283378,0.5674965280730098,0.10422275273143738,0.08431952662721894,0.6108452532871138,0.08453122118755166,0.058579881656804736,0.6038709875060547,0.341628824761552,0.2701183431952663,0.5533967670698888,0.05789527980603006,0.04082840236686391,0.6524642073694139,0.42938881476577256,0.29142011834319526,0.644470004271036,0.2858254098802854,0.1970414201183432
4,sequence_attention,10,0.6236831076150972,13752,3021,2921,8656,1896,1816,val,0.6236831076150972,0.21610821917869824,0.6661014170162128,0.23606952862262653,0.5809954237123105,0.09057319690092556,0.07282356835484939,0.6013941963011687,0.08740978439928493,0.06752730883813307,0.6069139645482058,0.3348750673068689,0.25521350546176763,0.598488814093313,0.0587250921166472,0.04700430321085733,0.6878092755342564,0.4215496993671598,0.2687851704733532,0.6664969715013289,0.3035164749813029,0.18636213174445548
4,sequence_attention,10,0.6236831076150972,13752,3021,2921,8656,1896,1816,test,0.6155453430363275,0.22009652802850158,0.6666764025990837,0.2446211920781008,0.5521462614020136,0.09983164170495533,0.08079424854501883,0.6004595542817611,0.08204460136964434,0.06059568640876412,0.6182499565684042,0.34599645808035706,0.2697706264977747,0.5743731720475906,0.05737429435888824,0.04313591235878124,0.6757844925400648,0.44038617768230026,0.2872304005477576,0.6722586213781304,0.2949459949748646,0.18794933242040396
4,latest_mlp,12,0.6047517919778146,13752,3021,2921,8656,1896,1816,val,0.6047517919778146,0.2092068783209707,0.647584174330274,0.22725402845276946,0.5547612865535037,0.08562157508669244,0.07282356835484939,0.5712576652954402,0.09338306062456633,0.06752730883813307,0.6023994811932556,0.33025732658617496,0.25521350546176763,0.5672047219055912,0.05217190901596115,0.04700430321085733,0.6757727567697752,0.411476134946528,0.2687851704733532,0.6571148401493222,0.2823312636659012,0.18636213174445548
4,latest_mlp,12,0.6047517919778146,13752,3021,2921,8656,1896,1816,test,0.6046507432364607,0.21559424477722353,0.6503661294993405,0.2374343554981188,0.5520144872644637,0.10100236417490556,0.08079424854501883,0.591957182388694,0.08219348975716208,0.06059568640876412,0.6143274290161137,0.3411873114623497,0.2697706264977747,0.5527515120538377,0.058305170179072593,0.04313591235878124,0.665084342894828,0.4317493629714868,0.2872304005477576,0.6517695058008275,0.27912777011836465,0.18794933242040396
6,single_mlp,7,0.577236765645064,13728,2983,2906,7137,1541,1516,val,0.577236765645064,0.2216664802899397,0.6012077493491857,0.23482722334047926,0.5243173910479448,0.08983774635869814,0.08313778075762655,0.5550153435748197,0.0965009116080281,0.07844451894066376,0.5617673500616361,0.34487230687027404,0.2872946697955079,0.581089539945876,0.06158734201003728,0.05028494803888703,0.6252646202013291,0.43033077167346945,0.31780087160576603,0.6159663490387784,0.3068698032191313,0.21924237344954745
6,single_mlp,7,0.577236765645064,13728,2983,2906,7137,1541,1516,test,0.579529479174615,0.22300823114371357,0.6077324949347385,0.24117631412205212,0.557605421686747,0.09946043672870775,0.08602890571231935,0.579987197831162,0.08940470666515184,0.06744666207845836,0.5629567787949429,0.3353253400851848,0.29559532002752925,0.5238439306358381,0.053168261165784145,0.047487955953200274,0.6253003776175764,0.454113404972714,0.3341362697866483,0.627483168481423,0.3065772372447391,0.2188575361321404
