n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
2,sequence_attention,val,pneumonia,4503,274,4229,0.060848323339995555,0.64265594012838,0.09452930407620491,0.6518705487251282,0.17078189300411523,0.3029197080291971,0.8545755497753607
2,sequence_attention,val,consolidation,4780,220,4560,0.04602510460251046,0.7068012360446572,0.09062629890368908,0.6891568303108215,0.16049382716049382,0.35454545454545455,0.8521929824561404
2,sequence_attention,val,lung_opacity,4782,1013,3769,0.21183605186114596,0.6545204200003301,0.3157137224987613,0.5104842782020569,0.4079718640093787,0.6870681145113524,0.5481560095516052
2,sequence_attention,val,pneumothorax,4823,156,4667,0.03234501347708895,0.7321180355249349,0.06556048777951215,0.5772637724876404,0.13199665831244778,0.5064102564102564,0.7938718662952646
2,sequence_attention,val,pleural_effusion,4724,959,3765,0.20300592718035562,0.749499880214976,0.4146937316454439,0.5535067915916443,0.46808510638297873,0.6882168925964547,0.6810092961487384
2,sequence_attention,val,pulmonary_edema,4503,685,3818,0.1521208083499889,0.7337800583482773,0.2900759252325814,0.508328378200531,0.3789237668161435,0.7401459854014598,0.6113148245154532
2,sequence_attention,test,pneumonia,4502,302,4200,0.0670812972012439,0.6097303689687795,0.08959165577076988,0.6518705487251282,0.12633624878522837,0.2152317880794702,0.8423809523809523
2,sequence_attention,test,consolidation,4807,200,4607,0.04160599126274184,0.6660158454525722,0.07109163746499621,0.6891568303108215,0.1116751269035533,0.275,0.8415454742782722
2,sequence_attention,test,lung_opacity,4814,1053,3761,0.21873701703365184,0.6580911251654848,0.32261810691327875,0.5104842782020569,0.4161849710982659,0.6837606837606838,0.5514490826907738
2,sequence_attention,test,pneumothorax,4858,150,4708,0.03087690407575134,0.6740725007080147,0.05554627179184833,0.5772637724876404,0.0908311910882605,0.35333333333333333,0.7952421410365336
2,sequence_attention,test,pleural_effusion,4746,1011,3735,0.21302149178255372,0.7448336041164327,0.41322215050068595,0.5535067915916443,0.4787835926449788,0.6696340257171117,0.6947791164658634
2,sequence_attention,test,pulmonary_edema,4560,650,3910,0.1425438596491228,0.7411973244147158,0.28128967424270557,0.508328378200531,0.37347560975609756,0.7538461538461538,0.620460358056266
