n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
8,single_mlp,val,pneumonia,2644,243,2401,0.09190620272314674,0.5544012011456132,0.10769229211891604,0.49131396412849426,0.18259023354564755,0.5308641975308642,0.5664306538942108
8,single_mlp,val,consolidation,2783,225,2558,0.08084800574919151,0.5649213795499957,0.10012391500512435,0.4788649082183838,0.16835443037974684,0.5911111111111111,0.5222830336200156
8,single_mlp,val,lung_opacity,2797,818,1979,0.2924562030747229,0.5515365494167982,0.33061503423607985,0.39359647035598755,0.4645315773720443,0.9486552567237164,0.11723092470944922
8,single_mlp,val,pneumothorax,2808,142,2666,0.05056980056980057,0.5628546221062308,0.06918922462133933,0.5313161015510559,0.11300639658848614,0.3732394366197183,0.7213053263315828
8,single_mlp,val,pleural_effusion,2764,950,1814,0.34370477568740954,0.6209963442232926,0.45536814342738896,0.41610848903656006,0.5271157167530225,0.8031578947368421,0.3484013230429989
8,single_mlp,val,pulmonary_edema,2625,662,1963,0.2521904761904762,0.6389239449452331,0.37353914940487165,0.4737544357776642,0.4457953394123607,0.6646525679758308,0.5557819663779928
8,single_mlp,test,pneumonia,2556,246,2310,0.09624413145539906,0.5444901981487347,0.10576772918454423,0.49131396412849426,0.18269230769230768,0.540650406504065,0.5337662337662338
8,single_mlp,test,consolidation,2743,196,2547,0.07145461173897193,0.5976969704253905,0.09487753794015744,0.4788649082183838,0.1576923076923077,0.6275510204081632,0.5127601099332548
8,single_mlp,test,lung_opacity,2749,838,1911,0.30483812295380136,0.5483106222110654,0.3405616555649237,0.39359647035598755,0.46688642493257415,0.9295942720763724,0.0999476713762428
8,single_mlp,test,pneumothorax,2783,136,2647,0.04886812791951132,0.5095002111158026,0.054067098828764926,0.5313161015510559,0.08181818181818182,0.2647058823529412,0.7325273894975444
8,single_mlp,test,pleural_effusion,2701,964,1737,0.35690485005553496,0.6229635322980194,0.47218052439856095,0.41610848903656006,0.5358752166377816,0.8018672199170125,0.3390903857225101
8,single_mlp,test,pulmonary_edema,2570,627,1943,0.24396887159533073,0.6245316069380863,0.34232081974900663,0.4737544357776642,0.42201834862385323,0.6602870813397129,0.5259907359752959
