n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
8,latest_mlp,val,pneumonia,2405,208,2197,0.08648648648648649,0.5333573316760618,0.10012875444221331,0.4349561631679535,0.16901408450704225,0.7211538461538461,0.35502958579881655
8,latest_mlp,val,consolidation,2405,192,2213,0.07983367983367984,0.549871027263142,0.09622527072733839,0.4601607024669647,0.16315431679129844,0.625,0.4762765476728423
8,latest_mlp,val,lung_opacity,2405,685,1720,0.28482328482328484,0.5586657613308437,0.3286516208986364,0.38471439480781555,0.44922425952045136,0.92992700729927,0.11976744186046512
8,latest_mlp,val,pneumothorax,2405,130,2275,0.05405405405405406,0.5423448858833474,0.06358331167980086,0.5184569954872131,0.11736526946107785,0.3769230769230769,0.7116483516483516
8,latest_mlp,val,pleural_effusion,2405,779,1626,0.3239085239085239,0.6310247312999446,0.43780041357092375,0.4100904166698456,0.5146292585170341,0.8241335044929397,0.33948339483394835
8,latest_mlp,val,pulmonary_edema,2405,519,1886,0.2158004158004158,0.6313246168400363,0.32737921521801155,0.4593759775161743,0.3958453548759377,0.6608863198458574,0.5381760339342524
8,latest_mlp,test,pneumonia,2390,209,2181,0.08744769874476988,0.5464713741337213,0.09828623154790371,0.4349561631679535,0.16079295154185022,0.6985645933014354,0.33012379642365886
8,latest_mlp,test,consolidation,2390,175,2215,0.07322175732217573,0.5918787487907127,0.09960087277519449,0.4601607024669647,0.1582537517053206,0.6628571428571428,0.46952595936794583
8,latest_mlp,test,lung_opacity,2390,719,1671,0.300836820083682,0.5354617632542038,0.3330635004778323,0.38471439480781555,0.4539154539154539,0.9109874826147427,0.09515260323159784
8,latest_mlp,test,pneumothorax,2390,126,2264,0.052719665271966525,0.5000841325929665,0.058153583015771705,0.5184569954872131,0.09079445145018916,0.2857142857142857,0.7212897526501767
8,latest_mlp,test,pleural_effusion,2390,835,1555,0.3493723849372385,0.6268144097656776,0.473201932770882,0.4100904166698456,0.5286724273369993,0.8059880239520958,0.33247588424437297
8,latest_mlp,test,pulmonary_edema,2390,522,1868,0.21841004184100418,0.6146399944210622,0.3063460475456673,0.4593759775161743,0.3834080717488789,0.6551724137931034,0.5074946466809421
