n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
8,latest_mlp,val,pneumonia,454,208,246,0.4581497797356828,0.6023393527204502,0.5662804338435876,0.10663007199764252,0.6283987915407855,1.0,0.0
8,latest_mlp,val,consolidation,257,192,65,0.7470817120622568,0.6896634615384615,0.8535738272492714,0.2541102170944214,0.8687782805429864,1.0,0.1076923076923077
8,latest_mlp,val,lung_opacity,720,685,35,0.9513888888888888,0.5361835245046924,0.957954234732006,0.22592207789421082,0.9750889679715302,1.0,0.0
8,latest_mlp,val,pneumothorax,838,130,708,0.15513126491646778,0.5441003911342894,0.18628133874487468,0.4988001883029938,0.28110599078341014,0.46923076923076923,0.6567796610169492
8,latest_mlp,val,pleural_effusion,1202,779,423,0.6480865224625624,0.6506310751797327,0.7665620798849848,0.2435920238494873,0.7887468030690538,0.9897304236200257,0.0425531914893617
8,latest_mlp,val,pulmonary_edema,904,519,385,0.5741150442477876,0.630052798838926,0.6957966350588887,0.2185257226228714,0.7321937321937322,0.9903660886319846,0.03636363636363636
8,latest_mlp,test,pneumonia,453,209,244,0.4613686534216336,0.5615930661228332,0.5118614769969569,0.10663007199764252,0.6314199395770392,1.0,0.0
8,latest_mlp,test,consolidation,239,175,64,0.7322175732217573,0.5873660714285714,0.812776162948067,0.2541102170944214,0.8390243902439024,0.9828571428571429,0.015625
8,latest_mlp,test,lung_opacity,754,719,35,0.9535809018567639,0.6087025630836479,0.9689106902423569,0.22592207789421082,0.9769021739130435,1.0,0.02857142857142857
8,latest_mlp,test,pneumothorax,843,126,717,0.1494661921708185,0.5170795421841448,0.17607402438815667,0.4988001883029938,0.21390374331550802,0.31746031746031744,0.7099023709902371
8,latest_mlp,test,pleural_effusion,1226,835,391,0.6810766721044046,0.6490206288190881,0.7940595428457722,0.2435920238494873,0.8092885375494071,0.9808383233532935,0.05370843989769821
8,latest_mlp,test,pulmonary_edema,887,522,365,0.588500563697858,0.6224059203275074,0.6973311277538754,0.2185257226228714,0.7431457431457431,0.9865900383141762,0.043835616438356165
