n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
8,single_mlp,val,pneumonia,2843,243,2600,0.08547309180443194,0.5504328901551123,0.10205698470237103,0.4924964904785156,0.16822429906542055,0.5185185185185185,0.5657692307692308
8,single_mlp,val,consolidation,2843,225,2618,0.07914175167077031,0.5546651387827859,0.09177961836344417,0.4566616714000702,0.1624863685932388,0.6622222222222223,0.4423223834988541
8,single_mlp,val,lung_opacity,2843,818,2025,0.2877242349630672,0.5561671043496634,0.3270941077360483,0.38833531737327576,0.45588235294117646,0.9474327628361858,0.10765432098765432
8,single_mlp,val,pneumothorax,2843,142,2701,0.049947238832219486,0.5576338445333235,0.06295719052603088,0.6194613575935364,0.12077294685990338,0.176056338028169,0.9085523880044428
8,single_mlp,val,pleural_effusion,2843,950,1893,0.3341540626099191,0.6243698390191008,0.44962682182819835,0.3950037360191345,0.5189671660822441,0.8568421052631578,0.27469624933967246
8,single_mlp,val,pulmonary_edema,2843,662,2181,0.2328526204713331,0.6250025972730711,0.3416547627298237,0.44999632239341736,0.41830065359477125,0.7250755287009063,0.4713434204493352
8,single_mlp,test,pneumonia,2800,246,2554,0.08785714285714286,0.541831401086133,0.09533990051659604,0.4924964904785156,0.16666666666666666,0.5365853658536586,0.5277995301487862
8,single_mlp,test,consolidation,2800,196,2604,0.07,0.5905876751622308,0.0914986760117274,0.4566616714000702,0.15611353711790393,0.7295918367346939,0.42665130568356374
8,single_mlp,test,lung_opacity,2800,838,1962,0.29928571428571427,0.5469736448366214,0.338598955179838,0.38833531737327576,0.4577114427860697,0.9331742243436754,0.08409785932721713
8,single_mlp,test,pneumothorax,2800,136,2664,0.04857142857142857,0.5041429296944002,0.05278956979454175,0.6194613575935364,0.0625,0.08823529411764706,0.9114114114114115
8,single_mlp,test,pleural_effusion,2800,964,1836,0.3442857142857143,0.6208311298239905,0.4561594799078631,0.3950037360191345,0.5220985691573927,0.8516597510373444,0.25925925925925924
8,single_mlp,test,pulmonary_edema,2800,627,2173,0.22392857142857142,0.6091050745300267,0.2981046140715884,0.44999632239341736,0.38488576449912126,0.6985645933014354,0.4427059364933272
