n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
0,sequence_attention,val,pneumonia,1460,639,821,0.43767123287671234,0.5846357070559778,0.5069938914209654,0.3286250829696655,0.6148373983739838,0.94679186228482,0.11814859926918392
0,sequence_attention,val,consolidation,824,362,462,0.4393203883495146,0.734459831144914,0.6745209866721729,0.3952896296977997,0.6799531066822978,0.8011049723756906,0.564935064935065
0,sequence_attention,val,lung_opacity,2279,2179,100,0.9561211057481351,0.6011564938044974,0.9674549427759832,0.21172434091567993,0.9775684163301929,1.0,0.0
0,sequence_attention,val,pneumothorax,1459,197,1262,0.13502398903358465,0.6041292927992792,0.20019133260238087,0.4402390420436859,0.27230046948356806,0.5888324873096447,0.5729001584786054
0,sequence_attention,val,pleural_effusion,2653,1760,893,0.6633999246136449,0.695066743866436,0.809846737753798,0.24010829627513885,0.805207100591716,0.9664772727272727,0.1444568868980963
0,sequence_attention,val,pulmonary_edema,2176,1328,848,0.6102941176470589,0.6754269436235508,0.7486474990684218,0.3330303728580475,0.7661341853035144,0.9028614457831325,0.28891509433962265
0,sequence_attention,test,pneumonia,1555,687,868,0.4418006430868167,0.5944247680759867,0.5256160784739774,0.3286250829696655,0.6099903938520653,0.9243085880640466,0.12442396313364056
0,sequence_attention,test,consolidation,802,343,459,0.42768079800498754,0.7182237974554901,0.6459912092519218,0.3952896296977997,0.6535626535626535,0.7755102040816326,0.5533769063180828
0,sequence_attention,test,lung_opacity,2223,2128,95,0.9572649572649573,0.5276167392164621,0.9617238530797911,0.21172434091567993,0.9781659388646288,1.0,0.0
0,sequence_attention,test,pneumothorax,1475,188,1287,0.12745762711864406,0.5929631833887153,0.18401605023511702,0.4402390420436859,0.24407582938388625,0.5478723404255319,0.5703185703185704
0,sequence_attention,test,pleural_effusion,2699,1815,884,0.672471285661356,0.6758909539658202,0.7916869619146725,0.24010829627513885,0.8022155550426956,0.9575757575757575,0.11764705882352941
0,sequence_attention,test,pulmonary_edema,2105,1281,824,0.6085510688836104,0.6753342352379436,0.7448777737761172,0.3330303728580475,0.7660414610069102,0.9086651053864169,0.279126213592233
