n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
0,latest_mlp,val,pneumonia,11065,639,10426,0.057749661093538185,0.5959290710265386,0.07508378287408743,0.5284825563430786,0.13558606124604014,0.5023474178403756,0.637924419719931
0,latest_mlp,val,consolidation,11065,362,10703,0.03271577044735653,0.6695068713630661,0.06017147580149888,0.6487221121788025,0.11048158640226628,0.2154696132596685,0.9091843408390171
0,latest_mlp,val,lung_opacity,11065,2179,8886,0.19692724807953005,0.6491683655609368,0.2897716136532634,0.5133976936340332,0.38518107395587625,0.6369894446994034,0.5903668692325006
0,latest_mlp,val,pneumothorax,11065,197,10868,0.01780388612742883,0.6902808319118765,0.041998816045750426,0.7222752571105957,0.10201342281879194,0.19289340101522842,0.9530732425469267
0,latest_mlp,val,pleural_effusion,11065,1760,9305,0.15906009941256213,0.7514816081285721,0.3579611003249141,0.5766664147377014,0.4160493827160494,0.5744318181818182,0.7754970445996776
0,latest_mlp,val,pulmonary_edema,11065,1328,9737,0.12001807501129688,0.7492635763347114,0.2700626607599948,0.6305286288261414,0.35825712748789673,0.5015060240963856,0.8229434117284584
0,latest_mlp,test,pneumonia,11161,687,10474,0.061553624227219786,0.6111007807785772,0.08630126329494128,0.5284825563430786,0.14668367346938777,0.5021834061135371,0.6494176054993317
0,latest_mlp,test,consolidation,11161,343,10818,0.03073201326046053,0.6756776714330451,0.05585084402237227,0.6487221121788025,0.10672210672210672,0.22448979591836735,0.9054353854686633
0,latest_mlp,test,lung_opacity,11161,2128,9033,0.1906639190036735,0.6398997847491528,0.27447770848407105,0.5133976936340332,0.36559742260820843,0.6132518796992481,0.5897265581755784
0,latest_mlp,test,pneumothorax,11161,188,10973,0.016844368784159125,0.6326115261638333,0.031237585653000492,0.7222752571105957,0.05789473684210526,0.11702127659574468,0.9498769707463774
0,latest_mlp,test,pleural_effusion,11161,1815,9346,0.16261983693217455,0.7447900104875378,0.3438741793407605,0.5766664147377014,0.41609624559220076,0.5526170798898071,0.7856837149582709
0,latest_mlp,test,pulmonary_edema,11161,1281,9880,0.11477466176865872,0.7574724958676642,0.2638701354341202,0.6305286288261414,0.33985466741196196,0.4746291959406714,0.8290485829959514
