n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
6,single_mlp,val,pneumonia,2771,248,2523,0.08949837603753158,0.5379987981537596,0.09987328156471997,0.5100890398025513,0.17361702127659576,0.4112903225806452,0.6730083234244947
6,single_mlp,val,consolidation,2923,234,2689,0.08005473828258639,0.5556111794490374,0.09694560091883049,0.5063949227333069,0.16488046166529266,0.42735042735042733,0.6731126812941614
6,single_mlp,val,lung_opacity,2936,857,2079,0.29189373297002724,0.5563890278009298,0.3336044226288965,0.3968801498413086,0.45945165945165944,0.9288214702450408,0.12842712842712842
6,single_mlp,val,pneumothorax,2951,150,2801,0.05083022704168079,0.582393192907295,0.06314637952304165,0.49712100625038147,0.12479740680713128,0.5133333333333333,0.6404855408782578
6,single_mlp,val,pleural_effusion,2892,948,1944,0.3278008298755187,0.6314248862669515,0.4458786302059846,0.4152066707611084,0.5136725510557286,0.7827004219409283,0.38323045267489714
6,single_mlp,val,pulmonary_edema,2760,654,2106,0.23695652173913043,0.6296161977864321,0.34217139410488034,0.46252506971359253,0.4256138661531054,0.6758409785932722,0.5341880341880342
6,single_mlp,test,pneumonia,2653,250,2403,0.09423294383716548,0.5862297128589263,0.126477952492124,0.5100890398025513,0.18628281117696868,0.44,0.6583437369954224
6,single_mlp,test,consolidation,2858,196,2662,0.06857942617214835,0.579774490562566,0.08825691401954819,0.5063949227333069,0.15307820299500832,0.46938775510204084,0.6566491359879789
6,single_mlp,test,lung_opacity,2862,859,2003,0.3001397624039133,0.5580906870195289,0.34770022846097415,0.3968801498413086,0.4610483637416739,0.9266589057043073,0.10234648027958063
6,single_mlp,test,pneumothorax,2887,138,2749,0.04780048493245584,0.5211552554024915,0.05453992284273983,0.49712100625038147,0.0944055944055944,0.391304347826087,0.653692251727901
6,single_mlp,test,pleural_effusion,2811,971,1840,0.34542867307008185,0.6281153450051493,0.46330499104777567,0.4152066707611084,0.5203761755485894,0.7693099897013388,0.3733695652173913
6,single_mlp,test,pulmonary_edema,2671,636,2035,0.2381130662673156,0.6347851281813546,0.33470687892339224,0.46252506971359253,0.41919686581782567,0.6729559748427673,0.5194103194103195
