n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
2,latest_mlp,val,pneumonia,680,274,406,0.40294117647058825,0.6165411168242781,0.4935434989821145,0.32957643270492554,0.6,0.9416058394160584,0.1921182266009852
2,latest_mlp,val,consolidation,401,220,181,0.5486284289276808,0.6993721747865393,0.7212058717559844,0.37953487038612366,0.7385229540918163,0.8409090909090909,0.4696132596685083
2,latest_mlp,val,lung_opacity,1054,1013,41,0.961100569259962,0.522042713023379,0.9660214080007117,0.19383032619953156,0.9801644895984518,1.0,0.0
2,latest_mlp,val,pneumothorax,1016,156,860,0.15354330708661418,0.5408802921884317,0.21578959573536438,0.19275067746639252,0.2830578512396694,0.8782051282051282,0.21511627906976744
2,latest_mlp,val,pleural_effusion,1506,959,547,0.6367861885790173,0.6755418216339766,0.7753572854620138,0.17484170198440552,0.7830775611779345,0.9843587069864442,0.0712979890310786
2,latest_mlp,val,pulmonary_edema,1171,685,486,0.5849701110162254,0.6235634255504492,0.6764705467793629,0.2214316874742508,0.742152466367713,0.9664233576642336,0.10082304526748971
2,latest_mlp,test,pneumonia,731,302,429,0.4131326949384405,0.5978982386267154,0.5091979909002827,0.32957643270492554,0.5924324324324325,0.9072847682119205,0.1864801864801865
2,latest_mlp,test,consolidation,359,200,159,0.5571030640668524,0.6739937106918239,0.7078723235187305,0.37953487038612366,0.7006651884700665,0.79,0.41509433962264153
2,latest_mlp,test,lung_opacity,1100,1053,47,0.9572727272727273,0.5432704936251036,0.963451630899699,0.19383032619953156,0.9781699953553181,1.0,0.0
2,latest_mlp,test,pneumothorax,1000,150,850,0.15,0.5542117647058824,0.1830692273590679,0.19275067746639252,0.2670940170940171,0.8333333333333334,0.2223529411764706
2,latest_mlp,test,pleural_effusion,1531,1011,520,0.6603527106466361,0.6304059195008749,0.7547426089822658,0.17484170198440552,0.789747697236684,0.9752720079129574,0.038461538461538464
2,latest_mlp,test,pulmonary_edema,1133,650,483,0.5736981465136805,0.6253368370759674,0.6707745174167211,0.2214316874742508,0.7312826465467208,0.9692307692307692,0.08281573498964803
