n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
12,single_mlp,val,pneumonia,2850,241,2609,0.08456140350877193,0.5688742606585249,0.10180489273967655,0.48180896043777466,0.1793329688354292,0.6804979253112033,0.4541970103487926
12,single_mlp,val,consolidation,2850,220,2630,0.07719298245614035,0.589817663325268,0.10479357736470502,0.5464916229248047,0.18672665916760406,0.37727272727272726,0.7771863117870722
12,single_mlp,val,lung_opacity,2850,811,2039,0.2845614035087719,0.5607330906751151,0.3293080916795624,0.42254677414894104,0.44457652303120354,0.9223181257706535,0.114271701814615
12,single_mlp,val,pneumothorax,2850,163,2687,0.05719298245614035,0.5399298143070133,0.07173889977499975,0.5545665621757507,0.128,0.294478527607362,0.7994045403796055
12,single_mlp,val,pleural_effusion,2850,1029,1821,0.36105263157894735,0.6152345303069843,0.46802433031792773,0.40642109513282776,0.5397590361445783,0.8707482993197279,0.23393739703459637
12,single_mlp,val,pulmonary_edema,2850,674,2176,0.23649122807017545,0.6202421343166347,0.3301194969204067,0.4686063230037689,0.41856232939035487,0.6824925816023739,0.5110294117647058
12,single_mlp,test,pneumonia,2877,254,2623,0.08828640945429267,0.550380342278031,0.10079472995163297,0.48180896043777466,0.1708595387840671,0.6417322834645669,0.4315669081204727
12,single_mlp,test,consolidation,2877,211,2666,0.07334028501911713,0.592230403572457,0.09357782216571059,0.5464916229248047,0.15889830508474576,0.35545023696682465,0.7531882970742686
12,single_mlp,test,lung_opacity,2877,833,2044,0.2895377128953771,0.5649187267862135,0.33958119007723375,0.42254677414894104,0.4494316525794229,0.9255702280912365,0.10616438356164383
12,single_mlp,test,pneumothorax,2877,141,2736,0.049009384775808136,0.5533353552320518,0.06660147238739947,0.5545665621757507,0.09563994374120956,0.24113475177304963,0.804093567251462
12,single_mlp,test,pleural_effusion,2877,1053,1824,0.3660062565172054,0.5958026669832226,0.45508145319667703,0.40642109513282776,0.5398700531600709,0.8679962013295347,0.22203947368421054
12,single_mlp,test,pulmonary_edema,2877,654,2223,0.2273201251303441,0.6214265374091545,0.31093666706927175,0.4686063230037689,0.4044543429844098,0.6941896024464832,0.4885290148448043
