n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
0,latest_mlp,val,pneumonia,10073,639,9434,0.06343691055296337,0.6070934120019389,0.0863039161419113,0.4924410879611969,0.15191411788535547,0.5868544600938967,0.5841636633453466
0,latest_mlp,val,consolidation,10891,362,10529,0.0332384537691672,0.6691325825174248,0.061161689294358584,0.7306230068206787,0.11597151576805696,0.1574585635359116,0.9464336594168486
0,latest_mlp,val,lung_opacity,10905,2179,8726,0.19981659789087575,0.6518065363995306,0.29639341041769174,0.4796401560306549,0.3909677419354839,0.695273061037173,0.5351822140728856
0,latest_mlp,val,pneumothorax,11032,197,10835,0.017857142857142856,0.6877059913468994,0.0372321851275053,0.7361496686935425,0.08057553956834532,0.14213197969543148,0.9566220581449008
0,latest_mlp,val,pleural_effusion,10781,1760,9021,0.1632501623226046,0.759065809827574,0.36881779039134366,0.5325160622596741,0.43260304493130336,0.6619318181818182,0.7271921073051768
0,latest_mlp,val,pulmonary_edema,10337,1328,9009,0.12847054271065106,0.7691652808369677,0.3109829929826267,0.5927190184593201,0.3892413093123573,0.5775602409638554,0.7950937950937951
0,latest_mlp,test,pneumonia,10177,687,9490,0.06750515869116636,0.6252521998947793,0.1014659436918059,0.4924410879611969,0.16527239338910427,0.5895196506550219,0.5986301369863014
0,latest_mlp,test,consolidation,10979,343,10636,0.031241460970944532,0.6696275754163482,0.05315046720992276,0.7306230068206787,0.07707910750507099,0.11078717201166181,0.9431177134261001
0,latest_mlp,test,lung_opacity,11020,2128,8892,0.19310344827586207,0.6489183379332271,0.28226657172801606,0.4796401560306549,0.37693315858453474,0.6757518796992481,0.5429599640125956
0,latest_mlp,test,pneumothorax,11130,188,10942,0.016891284815813118,0.6350493608465526,0.03917231927070976,0.7361496686935425,0.06267806267806268,0.11702127659574468,0.9550356424785231
0,latest_mlp,test,pleural_effusion,10848,1815,9033,0.16731194690265486,0.7573111325202144,0.36619996579103764,0.5325160622596741,0.43518864400448265,0.6418732782369146,0.7371858740174915
0,latest_mlp,test,pulmonary_edema,10468,1281,9187,0.12237294612151318,0.7762678349332336,0.3020784494794745,0.5927190184593201,0.3797534749541044,0.565183450429352,0.8032001741591379
