n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
10,latest_mlp,val,pneumonia,453,205,248,0.45253863134657835,0.6085267505900867,0.553833989098438,0.39918121695518494,0.6298932384341637,0.8634146341463415,0.27419354838709675
10,latest_mlp,val,consolidation,260,190,70,0.7307692307692307,0.6715789473684212,0.8356488747157818,0.3049109876155853,0.8501118568232662,1.0,0.04285714285714286
10,latest_mlp,val,lung_opacity,726,691,35,0.9517906336088154,0.5267727930535455,0.9509437829307859,0.3029349744319916,0.9752999294283698,1.0,0.0
10,latest_mlp,val,pneumothorax,855,141,714,0.1649122807017544,0.566531577169875,0.21910115585701523,0.5179598331451416,0.29906542056074764,0.45390070921985815,0.6876750700280112
10,latest_mlp,val,pleural_effusion,1205,810,395,0.6721991701244814,0.648155961869042,0.7848167956325259,0.2260400354862213,0.8059701492537313,1.0,0.012658227848101266
10,latest_mlp,val,pulmonary_edema,873,504,369,0.5773195876288659,0.6247983610788489,0.6961183755967183,0.19501043856143951,0.7330909090909091,1.0,0.005420054200542005
10,latest_mlp,test,pneumonia,447,213,234,0.47651006711409394,0.546145820793708,0.5187204408490911,0.39918121695518494,0.6230088495575221,0.8262910798122066,0.24786324786324787
10,latest_mlp,test,consolidation,244,179,65,0.7336065573770492,0.6220025784271594,0.8170365187215964,0.3049109876155853,0.84688995215311,0.9888268156424581,0.046153846153846156
10,latest_mlp,test,lung_opacity,755,719,36,0.952317880794702,0.5440233348786895,0.9612779255017058,0.3029349744319916,0.9755766621438263,1.0,0.0
10,latest_mlp,test,pneumothorax,882,127,755,0.14399092970521543,0.5246128174375554,0.15971651715031404,0.5179598331451416,0.24338624338624337,0.36220472440944884,0.7284768211920529
10,latest_mlp,test,pleural_effusion,1240,862,378,0.6951612903225807,0.6281012533912766,0.7845395534576247,0.2260400354862213,0.8197507190795782,0.9918793503480279,0.023809523809523808
10,latest_mlp,test,pulmonary_edema,906,526,380,0.5805739514348786,0.6309685811486891,0.6890247918282649,0.19501043856143951,0.7361791462561231,1.0,0.007894736842105263
