n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
8,sequence_attention,val,pneumonia,2405,208,2197,0.08648648648648649,0.554193218024579,0.10112782961108854,0.5024985074996948,0.18358340688437777,0.5,0.6263086026399636
8,sequence_attention,val,consolidation,2405,192,2213,0.07983367983367984,0.5668634206958879,0.09613002270051807,0.48343440890312195,0.17391304347826086,0.53125,0.6028016267510167
8,sequence_attention,val,lung_opacity,2405,685,1720,0.28482328482328484,0.5623187913766763,0.3332169186918045,0.3968587815761566,0.4512022630834512,0.9313868613138686,0.125
8,sequence_attention,val,pneumothorax,2405,130,2275,0.05405405405405406,0.5693660185967878,0.07301369531876453,0.6208251118659973,0.135,0.2076923076923077,0.8931868131868131
8,sequence_attention,val,pleural_effusion,2405,779,1626,0.3239085239085239,0.6330240933988287,0.44542636908161115,0.38338369131088257,0.5155555555555555,0.8934531450577664,0.24661746617466174
8,sequence_attention,val,pulmonary_edema,2405,519,1886,0.2158004158004158,0.6422033766706102,0.3224899072093831,0.48169174790382385,0.41086186540731995,0.6705202312138728,0.5615058324496288
8,sequence_attention,test,pneumonia,2390,209,2181,0.08744769874476988,0.5373528230981355,0.0969091455537884,0.5024985074996948,0.16932103939647947,0.48325358851674644,0.5951398441082072
8,sequence_attention,test,consolidation,2390,175,2215,0.07322175732217573,0.6131634956465656,0.09734989280520451,0.48343440890312195,0.175,0.6,0.5846501128668171
8,sequence_attention,test,lung_opacity,2390,719,1671,0.300836820083682,0.5444858666493543,0.3371960071571253,0.3968587815761566,0.4608516483516483,0.933240611961057,0.08916816277678037
8,sequence_attention,test,pneumothorax,2390,126,2264,0.052719665271966525,0.49562159964103425,0.05472709642427319,0.6208251118659973,0.07894736842105263,0.11904761904761904,0.894434628975265
8,sequence_attention,test,pleural_effusion,2390,835,1555,0.3493723849372385,0.6285946435104068,0.46848771193543304,0.38338369131088257,0.5342416636787379,0.8922155688622755,0.222508038585209
8,sequence_attention,test,pulmonary_edema,2390,522,1868,0.21841004184100418,0.6230791634874925,0.3156916576904675,0.48169174790382385,0.387695879280325,0.6398467432950191,0.5358672376873662
