n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
4,latest_mlp,val,pneumonia,507,220,287,0.4339250493096647,0.547188786822933,0.4974491015817029,0.31964313983917236,0.6070381231671554,0.9409090909090909,0.11149825783972125
4,latest_mlp,val,consolidation,293,204,89,0.6962457337883959,0.613075567305574,0.7771412156205586,0.19663774967193604,0.831275720164609,0.9901960784313726,0.10112359550561797
4,latest_mlp,val,lung_opacity,804,771,33,0.9589552238805971,0.49046889124710136,0.9588036383438057,0.2389598786830902,0.979047619047619,1.0,0.0
4,latest_mlp,val,pneumothorax,907,142,765,0.1565600882028666,0.5667909417288042,0.2020857462016748,0.3033284544944763,0.2953020134228188,0.9295774647887324,0.1895424836601307
4,latest_mlp,val,pleural_effusion,1274,812,462,0.6373626373626373,0.6579340200029855,0.7662937138197212,0.25680431723594666,0.7810650887573964,0.9753694581280788,0.08225108225108226
4,latest_mlp,val,pulmonary_edema,975,563,412,0.5774358974358974,0.6146144096294125,0.6744193183011874,0.2237633317708969,0.7335092348284961,0.9875666074600356,0.03640776699029126
4,latest_mlp,test,pneumonia,541,236,305,0.43622920517560076,0.6148513475965546,0.5622561337519449,0.31964313983917236,0.6,0.9279661016949152,0.09836065573770492
4,latest_mlp,test,consolidation,251,177,74,0.7051792828685259,0.6323866239120477,0.8080050387934611,0.19663774967193604,0.8243559718969555,0.9943502824858758,0.0
4,latest_mlp,test,lung_opacity,828,788,40,0.9516908212560387,0.6353426395939086,0.9703179585924171,0.2389598786830902,0.9752475247524752,1.0,0.0
4,latest_mlp,test,pneumothorax,850,126,724,0.14823529411764705,0.5624123037797071,0.1830901498412829,0.3033284544944763,0.2660098522167488,0.8571428571428571,0.20165745856353592
4,latest_mlp,test,pleural_effusion,1288,839,449,0.6513975155279503,0.6429384860012052,0.7659596149097566,0.25680431723594666,0.7870905587668593,0.9737783075089392,0.0645879732739421
4,latest_mlp,test,pulmonary_edema,948,549,399,0.5791139240506329,0.617474925930491,0.6858974208479843,0.2237633317708969,0.7292517006802721,0.97632058287796,0.03508771929824561
