n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
0,single_mlp,val,pneumonia,12437,724,11713,0.05821339551338747,0.6011939324158405,0.08163819657114384,0.5656138062477112,0.1411229135053111,0.38535911602209943,0.7480577136514983
0,single_mlp,val,consolidation,12437,424,12013,0.0340918227868457,0.6600163109461605,0.057036036998685674,0.6862778067588806,0.1110506260206859,0.24056603773584906,0.8908682260884042
0,single_mlp,val,lung_opacity,12437,2498,9939,0.20085229556967113,0.6446312699621415,0.29357220614640567,0.4387776851654053,0.388734076433121,0.7818254603682946,0.43686487574202637
0,single_mlp,val,pneumothorax,12437,214,12223,0.017206721878266464,0.6818159575061875,0.03944168632111977,0.7926178574562073,0.08783783783783784,0.12149532710280374,0.9712018326106521
0,single_mlp,val,pleural_effusion,12437,2016,10421,0.1620969687223607,0.7533710738237656,0.3551587609170971,0.5473113059997559,0.42796052631578946,0.6453373015873016,0.7348622972843297
0,single_mlp,val,pulmonary_edema,12437,1563,10874,0.12567339390528262,0.7474149011694591,0.2721264908246638,0.5941284894943237,0.35899481451934584,0.5758157389635317,0.7654037152841641
0,single_mlp,test,pneumonia,12516,769,11747,0.06144135506551614,0.5986081386687224,0.08254004921997293,0.5656138062477112,0.13766632548618218,0.34980494148244473,0.7556823018643057
0,single_mlp,test,consolidation,12516,383,12133,0.030600830936401407,0.6696715838103319,0.0570453476283747,0.6862778067588806,0.10982976386600769,0.26109660574412535,0.8897222451166241
0,single_mlp,test,lung_opacity,12516,2385,10131,0.1905560882070949,0.6402193942787637,0.2699894386883205,0.4387776851654053,0.36455593768966216,0.7555555555555555,0.4374691540815319
0,single_mlp,test,pneumothorax,12516,212,12304,0.01693831895174177,0.6082275744043968,0.0350221243377829,0.7926178574562073,0.05564142194744977,0.08490566037735849,0.9661085825747724
0,single_mlp,test,pleural_effusion,12516,2092,10424,0.16714605305209332,0.7547449884000592,0.35727591630326444,0.5473113059997559,0.42548954530368405,0.612810707456979,0.7455871066768994
0,single_mlp,test,pulmonary_edema,12516,1505,11011,0.12024608501118568,0.7609785261552099,0.2753508283522025,0.5941284894943237,0.3560732113144759,0.5687707641196014,0.777767686858596
