n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
0,single_mlp,val,pneumonia,11338,724,10614,0.06385605926971247,0.6167615064852321,0.0950520838638679,0.6082742214202881,0.15828957239309827,0.2914364640883978,0.8369135104578858
0,single_mlp,val,consolidation,12249,424,11825,0.034615070618009634,0.6613818859946548,0.057956403782381746,0.667306661605835,0.11233797407585214,0.2759433962264151,0.8695983086680761
0,single_mlp,val,lung_opacity,12258,2498,9760,0.20378528308043725,0.6452548719303312,0.297908608724758,0.44133082032203674,0.39311188098634603,0.7722177742193755,0.44805327868852457
0,single_mlp,val,pneumothorax,12399,214,12185,0.01725945640777482,0.6825572655210367,0.03933717395866396,0.726310133934021,0.08748728382502544,0.20093457943925233,0.9404185473943373
0,single_mlp,val,pleural_effusion,12114,2016,10098,0.1664190193164933,0.7579677002675369,0.36771421403159965,0.5526880025863647,0.4393063583815029,0.6408730158730159,0.7450980392156863
0,single_mlp,val,pulmonary_edema,11603,1563,10040,0.13470654141170388,0.7627810256096534,0.30621773186757917,0.5776371359825134,0.3916112119378907,0.6212412028150992,0.7584661354581673
0,single_mlp,test,pneumonia,11438,769,10669,0.06723203357230285,0.6123664918390129,0.09499560297727835,0.6082742214202881,0.1466275659824047,0.26007802340702213,0.8351298153528915
0,single_mlp,test,consolidation,12307,383,11924,0.03112050052815471,0.6714654079842484,0.058292712788870854,0.667306661605835,0.10601719197707736,0.2898172323759791,0.8658168399865817
0,single_mlp,test,lung_opacity,12355,2385,9970,0.19303925536220154,0.6426876856986051,0.2752492536361206,0.44133082032203674,0.36954945624029,0.7480083857442348,0.44974924774322966
0,single_mlp,test,pneumothorax,12480,212,12268,0.016987179487179486,0.6086274461553605,0.034396604142948706,0.726310133934021,0.06728971962616823,0.16981132075471697,0.9329964134333225
0,single_mlp,test,pleural_effusion,12169,2092,10077,0.17191223600953243,0.7608916837483309,0.37524031693941573,0.5526880025863647,0.4393991123250256,0.6152007648183556,0.7539942443187456
0,single_mlp,test,pulmonary_edema,11718,1505,10213,0.12843488649940263,0.7749114297359923,0.30858618033945046,0.5776371359825134,0.385305781673972,0.6132890365448505,0.7686282189366493
