n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
2,sequence_attention,val,pneumonia,680,274,406,0.40294117647058825,0.5808762719787134,0.4807478864035731,0.3362482488155365,0.5974914481185861,0.9562043795620438,0.16009852216748768
2,sequence_attention,val,consolidation,401,220,181,0.5486284289276808,0.7694625816172778,0.7991346272771748,0.3498171269893646,0.7633587786259542,0.9090909090909091,0.425414364640884
2,sequence_attention,val,lung_opacity,1054,1013,41,0.961100569259962,0.5873401873209255,0.9702351317881104,0.27905550599098206,0.9801644895984518,1.0,0.0
2,sequence_attention,val,pneumothorax,1016,156,860,0.15354330708661418,0.5675089445438284,0.22460137049172924,0.23190800845623016,0.2913907284768212,0.8461538461538461,0.2813953488372093
2,sequence_attention,val,pleural_effusion,1506,959,547,0.6367861885790173,0.6748603149609302,0.776789234528404,0.2935807406902313,0.7848761408083442,0.9416058394160584,0.19744058500914077
2,sequence_attention,val,pulmonary_edema,1171,685,486,0.5849701110162254,0.6314919948334385,0.6790784148700797,0.21694053709506989,0.7417943107221007,0.9897810218978103,0.043209876543209874
2,sequence_attention,test,pneumonia,731,302,429,0.4131326949384405,0.6133314808811497,0.5270217214489318,0.3362482488155365,0.5852631578947368,0.9205298013245033,0.13752913752913754
2,sequence_attention,test,consolidation,359,200,159,0.5571030640668524,0.689433962264151,0.7352600919348338,0.3498171269893646,0.7307692307692307,0.855,0.389937106918239
2,sequence_attention,test,lung_opacity,1100,1053,47,0.9572727272727273,0.5955830352993473,0.9679168547007242,0.27905550599098206,0.9781496978149697,0.9990503323836657,0.02127659574468085
2,sequence_attention,test,pneumothorax,1000,150,850,0.15,0.5523450980392157,0.18123310810650795,0.23190800845623016,0.26157407407407407,0.7533333333333333,0.29294117647058826
2,sequence_attention,test,pleural_effusion,1531,1011,520,0.6603527106466361,0.6379917066118848,0.7575813324449733,0.2935807406902313,0.7850545759865659,0.9248269040553907,0.16153846153846155
2,sequence_attention,test,pulmonary_edema,1133,650,483,0.5736981465136805,0.6210463449593884,0.671641714806583,0.21694053709506989,0.730195177956372,0.9784615384615385,0.055900621118012424
