n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
4,latest_mlp,val,pneumonia,3021,220,2801,0.07282356835484939,0.5547612865535037,0.08562157508669244,0.4495540261268616,0.15123287671232877,0.6272727272727273,0.47625847911460195
4,latest_mlp,val,consolidation,3021,204,2817,0.06752730883813307,0.5712576652954402,0.09338306062456633,0.4660845398902893,0.14854111405835543,0.5490196078431373,0.5768548100816472
4,latest_mlp,val,lung_opacity,3021,771,2250,0.25521350546176763,0.6023994811932556,0.33025732658617496,0.4275336265563965,0.42929123278468256,0.8287937743190662,0.3035555555555556
4,latest_mlp,val,pneumothorax,3021,142,2879,0.04700430321085733,0.5672047219055912,0.05217190901596115,0.3595345616340637,0.11013215859030837,0.704225352112676,0.4532823897186523
4,latest_mlp,val,pleural_effusion,3021,812,2209,0.2687851704733532,0.6757727567697752,0.411476134946528,0.4892311692237854,0.48942869995501576,0.6699507389162561,0.6075147125396106
4,latest_mlp,val,pulmonary_edema,3021,563,2458,0.18636213174445548,0.6571148401493222,0.2823312636659012,0.47088080644607544,0.3747474747474748,0.6589698046181173,0.5744507729861676
4,latest_mlp,test,pneumonia,2921,236,2685,0.08079424854501883,0.5520144872644637,0.10100236417490556,0.4495540261268616,0.1558872305140962,0.597457627118644,0.4666666666666667
4,latest_mlp,test,consolidation,2921,177,2744,0.06059568640876412,0.591957182388694,0.08219348975716208,0.4660845398902893,0.13557046979865772,0.5706214689265536,0.5583090379008746
4,latest_mlp,test,lung_opacity,2921,788,2133,0.2697706264977747,0.6143274290161137,0.3411873114623497,0.4275336265563965,0.45433097404785977,0.8553299492385786,0.2944210032817628
4,latest_mlp,test,pneumothorax,2921,126,2795,0.04313591235878124,0.5527515120538377,0.058305170179072593,0.3595345616340637,0.08070175438596491,0.5476190476190477,0.45796064400715564
4,latest_mlp,test,pleural_effusion,2921,839,2082,0.2872304005477576,0.665084342894828,0.4317493629714868,0.4892311692237854,0.48626744709590275,0.6436233611442194,0.595581171950048
4,latest_mlp,test,pulmonary_edema,2921,549,2372,0.18794933242040396,0.6517695058008275,0.27912777011836465,0.47088080644607544,0.3759551706571574,0.6721311475409836,0.5594435075885329
