n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
4,sequence_attention,val,pneumonia,2798,220,2578,0.07862759113652609,0.5954871641159462,0.10415313027473111,0.49818697571754456,0.1774058577405858,0.4818181818181818,0.6629169899146625
4,sequence_attention,val,consolidation,2969,204,2765,0.06871000336813742,0.5903432258979541,0.08870788848761343,0.43589338660240173,0.15555555555555556,0.6862745098039216,0.47341772151898737
4,sequence_attention,val,lung_opacity,2968,771,2197,0.25977088948787064,0.6127250519072405,0.33645212516574363,0.39632341265678406,0.4407443682664055,0.8754863813229572,0.26399635867091487
4,sequence_attention,val,pneumothorax,2995,142,2853,0.04741235392320534,0.6002823812838475,0.058202590921922814,0.3834695518016815,0.11749515816655907,0.6408450704225352,0.5387311601822643
4,sequence_attention,val,pleural_effusion,2935,812,2123,0.2766609880749574,0.6954412614364375,0.44266733465863484,0.4758703410625458,0.5103681760473974,0.7426108374384236,0.5534620819594913
4,sequence_attention,val,pulmonary_edema,2799,563,2236,0.20114326545194713,0.6808759933527583,0.32389793082319907,0.5332323908805847,0.41897720271102895,0.6039076376554174,0.6779964221824687
4,sequence_attention,test,pneumonia,2683,236,2447,0.08796123742079762,0.5716685252782723,0.10895320278895132,0.49818697571754456,0.16875522138680032,0.4279661016949153,0.6485492439722109
4,sequence_attention,test,consolidation,2879,177,2702,0.06147968044459882,0.608128734940011,0.08932436710824879,0.43589338660240173,0.14149354295339697,0.711864406779661,0.4529977794226499
4,sequence_attention,test,lung_opacity,2878,788,2090,0.2738012508686588,0.6227297015034123,0.3581280328489589,0.39632341265678406,0.4583059750492449,0.8857868020304569,0.2535885167464115
4,sequence_attention,test,pneumothorax,2903,126,2777,0.043403375818119184,0.5736349034872621,0.054243290366507324,0.3834695518016815,0.09421265141318977,0.5555555555555556,0.5354699315808427
4,sequence_attention,test,pleural_effusion,2822,839,1983,0.29730687455705174,0.6730745304095539,0.4454378662374241,0.4758703410625458,0.5094260578131546,0.7246722288438617,0.5259707513867877
4,sequence_attention,test,pulmonary_edema,2701,549,2152,0.20325805257312107,0.6721396117306898,0.31820057003637314,0.5332323908805847,0.39753086419753086,0.5865209471766849,0.6519516728624535
