n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
6,sequence_attention,val,pneumonia,2537,214,2323,0.0843515963736697,0.5349853758232386,0.09971251464941178,0.502724826335907,0.16638655462184873,0.46261682242990654,0.6224709427464485
6,sequence_attention,val,consolidation,2537,199,2338,0.07843910130074892,0.5536600882943374,0.09188631237990634,0.37839198112487793,0.15888778550148958,0.8040201005025126,0.2921300256629598
6,sequence_attention,val,lung_opacity,2537,715,1822,0.28182893180922347,0.5654905467748498,0.33646209342154143,0.38865503668785095,0.44429838974696023,0.9454545454545454,0.09330406147091108
6,sequence_attention,val,pneumothorax,2537,136,2401,0.05360662199448167,0.5732185731435431,0.06442477953446132,0.4759266674518585,0.12411347517730496,0.5147058823529411,0.6159933361099542
6,sequence_attention,val,pleural_effusion,2537,787,1750,0.3102089081592432,0.640833545108005,0.4262473285830313,0.4120703339576721,0.5070649979814291,0.7979669631512071,0.3931428571428571
6,sequence_attention,val,pulmonary_edema,2537,529,2008,0.2085139929050059,0.6428821575700977,0.3185978015261101,0.5077852606773376,0.40253164556962023,0.6011342155009451,0.6349601593625498
6,sequence_attention,test,pneumonia,2481,206,2275,0.083031035872632,0.5781030619865573,0.10738906469522595,0.502724826335907,0.16722408026755853,0.4854368932038835,0.6087912087912087
6,sequence_attention,test,consolidation,2481,173,2308,0.06972994760177348,0.5888941204756515,0.09559462402538149,0.37839198112487793,0.1435068216270844,0.8208092485549133,0.27902946273830154
6,sequence_attention,test,lung_opacity,2481,736,1745,0.2966545747682386,0.5641569079357169,0.3396483021014797,0.38865503668785095,0.4636065573770492,0.9605978260869565,0.07908309455587392
6,sequence_attention,test,pneumothorax,2481,128,2353,0.051592099959693674,0.5344274596260093,0.05772483358299125,0.4759266674518585,0.10586011342155009,0.4375,0.6285592860178496
6,sequence_attention,test,pleural_effusion,2481,832,1649,0.3353486497380089,0.6333063161823017,0.4610060200829996,0.4120703339576721,0.5177304964539007,0.7896634615384616,0.3638568829593693
6,sequence_attention,test,pulmonary_edema,2481,523,1958,0.21080209592906085,0.6408166135108796,0.3066846737218478,0.5077852606773376,0.38910012674271227,0.5869980879541109,0.6179775280898876
