n_offset_hours,model,split,label,n,n_positive,n_negative,prevalence,auroc,auprc,threshold,f1,sensitivity,specificity
2,sequence_attention,val,pneumonia,4851,274,4577,0.0564831993403422,0.6322089661254544,0.08020862417249729,0.5262365937232971,0.14930015552099535,0.5255474452554745,0.6698710946034521
2,sequence_attention,val,consolidation,4851,220,4631,0.045351473922902494,0.7048035963173083,0.08867193653562001,0.67017662525177,0.15815085158150852,0.29545454545454547,0.8840423234722522
2,sequence_attention,val,lung_opacity,4851,1013,3838,0.2088229231086374,0.650011034251448,0.29730960606146484,0.4862195551395416,0.4025648173961528,0.7127344521224087,0.5174570088587807
2,sequence_attention,val,pneumothorax,4851,156,4695,0.032158317872603585,0.7194055323448294,0.06126884801911556,0.6029936671257019,0.1221264367816092,0.5448717948717948,0.7548455804046859
2,sequence_attention,val,pleural_effusion,4851,959,3892,0.1976911976911977,0.7450496031001803,0.4062425646767779,0.5232387185096741,0.4631789403532156,0.7247132429614181,0.6539054470709147
2,sequence_attention,val,pulmonary_edema,4851,685,4166,0.14120799835085548,0.7210806283749925,0.2649690835615906,0.5572937726974487,0.35393939393939394,0.6394160583941606,0.6754680748919827
2,sequence_attention,test,pneumonia,4877,302,4575,0.06192331351240517,0.6070958636412985,0.08814571300033015,0.5262365937232971,0.14416243654822336,0.47019867549668876,0.666448087431694
2,sequence_attention,test,consolidation,4877,200,4677,0.04100881689563256,0.667796664528544,0.07292359357576118,0.67017662525177,0.1225,0.245,0.8821894376737225
2,sequence_attention,test,lung_opacity,4877,1053,3824,0.21591142095550545,0.6560042635705119,0.31931358672958365,0.4862195551395416,0.41505257332595463,0.7122507122507122,0.5264121338912134
2,sequence_attention,test,pneumothorax,4877,150,4727,0.030756612671724422,0.6900444256399407,0.0638221345136584,0.6029936671257019,0.09933283914010378,0.44666666666666666,0.7605246456526338
2,sequence_attention,test,pleural_effusion,4877,1011,3866,0.20729956940742258,0.7389890715835074,0.40077547182669704,0.5232387185096741,0.46715328467153283,0.6963402571711177,0.6639937920331092
2,sequence_attention,test,pulmonary_edema,4877,650,4227,0.13327865491080582,0.7330962129897546,0.2530367338676818,0.5572937726974487,0.35918705931148903,0.6661538461538462,0.685829193281287
